Order_ID,Order_Date,Warehouse_ID,Product_ID,Product_Category,Units_Ordered,Unit_Cost,Transport_Mode,Distance_km,Delivery_Time_days,Stock_Availability,Delivery_Status
O10292,2023-08-15,WH-002,P21714,Automotive,10,288.69,Rail,204,4,Yes,Delayed
O10293,2023-07-17,WH-002,P39327,Automotive,18,399.61,Rail,1723,13,Yes,On-Time
O10294,2023-06-17,WH-009,P27768,Electronics,33,17.55,Rail,1681,13,Yes,On-Time
O10295,2023-05-10,WH-009,P61449,Apparel,24,294.85,Rail,634,3,Yes,Cancelled
O10296,2023-12-22,WH-006,P71904,Furniture,34,244.17,Air,564,11,No,Cancelled
O10297,2023-07-28,WH-007,P74136,Toys,40,363.84,Sea,1115,4,Yes,Cancelled
O10298,2023-05-05,WH-008,P70068,Groceries,44,493.05,Sea,175,14,Yes,On-Time
O10299,2023-03-13,WH-007,P96118,Apparel,33,164.61,Road,996,9,No,Delayed
O10300,2023-10-04,WH-004,P25643,Electronics,26,325.04,Air,1887,10,Yes,Delayed
O10301,2023-09-08,WH-005,P12060,Automotive,29,34.15,Air,1401,3,No,Delayed
O10302,2023-11-15,WH-002,P21049,Electronics,43,175.34,Rail,1964,9,No,Delayed
O10303,2023-09-08,WH-008,P73826,Groceries,28,308.61,Air,185,15,Yes,On-Time
O10304,2023-01-12,WH-009,P58209,Electronics,41,5.25,Air,913,11,No,Delayed
O10305,2023-05-24,WH-007,P10250,Groceries,31,148.24,Road,1619,6,No,On-Time
O10306,2023-12-31,WH-003,P30748,Electronics,39,378.65,Sea,1294,5,Yes,On-Time
O10307,2023-06-24,WH-008,P60154,Apparel,6,410.69,Rail,832,11,No,Delayed
O10308,2023-09-20,WH-002,P20576,Toys,19,95.04,Road,1623,1,No,Delayed
O10309,2023-02-02,WH-006,P97633,Toys,15,437.81,Air,1955,6,No,On-Time
O10310,2023-01-18,WH-007,P53620,Apparel,4,151.3,Road,1497,12,No,On-Time
O10311,2023-02-05,WH-003,P70395,Automotive,24,43.32,Rail,1224,1,No,Cancelled
O10312,2023-06-15,WH-006,P94787,Automotive,18,189.73,Road,111,4,No,Delayed
O10313,2023-12-10,WH-008,P79202,Furniture,5,481.92,Road,1914,4,No,Delayed
O10314,2023-03-19,WH-006,P97748,Electronics,36,195.15,Air,590,9,No,Delayed
O10315,2023-03-17,WH-009,P82417,Automotive,25,456.22,Air,1825,6,No,On-Time
O10316,2023-07-19,WH-003,P89359,Electronics,42,376.95,Rail,1167,3,Yes,On-Time
O10317,2023-04-09,WH-003,P29061,Electronics,14,21.25,Sea,1440,12,No,Cancelled
O10318,2023-09-14,WH-003,P95674,Electronics,11,93.59,Sea,392,4,Yes,On-Time
O10319,2023-07-12,WH-001,P64838,Automotive,14,17.81,Rail,609,3,No,On-Time
O10320,2023-12-14,WH-002,P15174,Electronics,5,434.26,Air,781,3,No,Cancelled
O10321,2023-12-26,WH-001,P57170,Apparel,22,295.9,Road,684,1,Yes,Delayed
O10322,2023-04-13,WH-007,P49893,Toys,35,263.21,Rail,795,4,Yes,Delayed
O10323,2023-05-05,WH-001,P36691,Automotive,3,146.41,Rail,319,13,Yes,Delayed
O10324,2023-01-19,WH-003,P18679,Automotive,50,51.29,Air,1958,15,Yes,Cancelled
O10325,2023-03-04,WH-009,P94101,Toys,1,196.42,Sea,1210,1,Yes,Cancelled
O10326,2023-01-06,WH-005,P39899,Toys,20,218.98,Road,1205,1,Yes,Cancelled
O10327,2023-08-14,WH-006,P42206,Furniture,22,491.49,Rail,1182,3,Yes,Delayed
O10328,2023-04-24,WH-008,P13387,Furniture,44,425.34,Rail,390,12,No,On-Time
O10329,2023-03-04,WH-004,P19786,Toys,12,132.15,Road,1135,14,Yes,Delayed
O10330,2024-01-01,WH-005,P53462,Electronics,23,341.76,Sea,117,11,Yes,Cancelled
O10331,2023-01-26,WH-006,P90738,Toys,31,217.17,Air,356,2,Yes,Cancelled
O10332,2023-03-05,WH-009,P51441,Apparel,27,494.91,Air,212,5,No,Delayed
O10333,2023-07-12,WH-003,P70256,Furniture,23,381.78,Rail,1272,6,No,Delayed
O10334,2023-08-15,WH-007,P54562,Toys,22,489.62,Sea,842,13,Yes,Delayed
O10335,2023-08-29,WH-005,P67160,Automotive,26,76.95,Rail,133,5,No,Delayed
O10336,2023-05-02,WH-004,P96654,Automotive,16,238.56,Road,341,7,Yes,Cancelled
O10337,2023-04-27,WH-009,P78478,Furniture,32,115.27,Sea,1683,15,Yes,Delayed
O10338,2023-08-02,WH-007,P99441,Toys,46,347.86,Air,1702,14,No,On-Time
O10339,2023-02-10,WH-010,P14888,Apparel,34,284.46,Air,912,8,No,On-Time
O10340,2023-09-30,WH-001,P94620,Automotive,12,143.94,Road,223,2,No,Delayed
O10341,2023-08-16,WH-006,P16508,Furniture,47,423.41,Road,1250,4,No,Delayed
O10342,2023-03-23,WH-004,P38707,Furniture,42,155.33,Road,1831,8,No,Delayed
O10343,2023-01-07,WH-001,P93657,Electronics,8,377.56,Rail,1992,11,Yes,On-Time
O10344,2023-01-16,WH-007,P67157,Furniture,37,333.82,Sea,911,1,No,Delayed
O10345,2023-04-19,WH-006,P90116,Apparel,6,109.62,Rail,1513,12,No,Cancelled
O10346,2023-03-18,WH-009,P54439,Furniture,34,284.31,Air,398,14,Yes,Cancelled
O10347,2023-05-24,WH-003,P32522,Electronics,38,95.6,Sea,1907,6,Yes,Delayed
O10348,2023-03-25,WH-001,P91032,Toys,46,110.28,Road,1393,7,Yes,Delayed
O10349,2023-03-26,WH-005,P29873,Furniture,2,118.96,Air,1464,10,Yes,On-Time
O10350,2023-01-04,WH-009,P20615,Groceries,10,259.06,Road,1184,4,Yes,Delayed
O10351,2023-05-19,WH-005,P27124,Automotive,44,94.87,Rail,925,9,Yes,On-Time
O10352,2023-08-15,WH-010,P26733,Automotive,21,177.76,Rail,338,1,No,Delayed
O10353,2023-10-07,WH-004,P19966,Automotive,24,190.61,Road,292,10,No,Cancelled
O10354,2023-01-05,WH-001,P23311,Furniture,37,196.15,Rail,1079,4,No,Delayed
O10355,2023-01-29,WH-006,P41105,Apparel,8,479.56,Road,1641,5,No,Delayed
O10356,2023-07-13,WH-003,P17297,Automotive,41,161.44,Rail,1943,6,Yes,On-Time
O10357,2023-07-28,WH-008,P36852,Automotive,41,485.38,Rail,138,11,Yes,Delayed
O10358,2023-03-05,WH-001,P28181,Electronics,4,189.64,Air,994,11,No,Cancelled
O10359,2023-01-30,WH-001,P24446,Apparel,17,176.96,Rail,1768,6,Yes,Cancelled
O10360,2023-08-22,WH-009,P48556,Electronics,34,341.85,Air,1789,10,No,Delayed
O10361,2023-11-18,WH-007,P17663,Apparel,26,445.96,Sea,1028,6,Yes,Cancelled
O10362,2023-06-10,WH-006,P28754,Furniture,3,382.86,Road,642,3,No,On-Time
O10363,2023-03-02,WH-006,P40544,Apparel,36,19.7,Air,1257,6,No,Cancelled
O10364,2023-03-19,WH-004,P88252,Groceries,31,298.16,Road,698,13,No,Delayed
O10365,2023-03-25,WH-009,P87208,Apparel,5,11.86,Road,1704,14,Yes,On-Time
O10366,2023-06-12,WH-008,P26023,Furniture,16,26.9,Road,343,14,Yes,On-Time
O10367,2023-01-15,WH-001,P25261,Toys,16,195.27,Air,1879,4,Yes,Delayed
O10368,2023-10-21,WH-004,P52510,Electronics,27,434.7,Sea,134,1,No,Delayed
O10369,2023-08-02,WH-010,P82285,Groceries,32,421.72,Road,103,10,No,Delayed
O10370,2023-09-03,WH-008,P57806,Automotive,29,430.11,Sea,1105,14,Yes,Cancelled
O10371,2023-08-19,WH-007,P21286,Groceries,36,83.81,Road,1196,6,Yes,Delayed
O10372,2023-10-24,WH-005,P83971,Furniture,28,333.37,Air,1576,12,No,On-Time
O10373,2023-02-22,WH-001,P81279,Automotive,22,224.48,Rail,1292,6,No,On-Time
O10374,2023-04-10,WH-002,P97322,Groceries,5,103.88,Rail,551,5,Yes,On-Time
O10375,2023-08-31,WH-009,P76991,Furniture,11,119.27,Rail,1390,7,Yes,On-Time
O10376,2023-11-29,WH-008,P31524,Apparel,34,312.47,Air,818,10,No,On-Time
O10377,2023-10-29,WH-006,P47583,Electronics,34,205.87,Air,1694,7,No,On-Time
O10378,2023-04-12,WH-002,P82360,Furniture,5,214.4,Sea,311,3,Yes,Cancelled
O10379,2023-12-24,WH-006,P99794,Electronics,9,482.36,Road,159,5,No,Cancelled
O10380,2023-08-16,WH-007,P82844,Automotive,31,200.86,Air,677,2,Yes,Cancelled
O10381,2023-03-10,WH-008,P96150,Groceries,30,364.43,Air,1046,10,No,Delayed
O10382,2023-12-14,WH-010,P93580,Automotive,24,135.4,Air,1756,2,No,Cancelled
O10383,2023-05-25,WH-003,P88254,Apparel,33,442.88,Rail,364,7,No,Delayed
O10384,2023-03-16,WH-010,P39638,Groceries,33,460.08,Air,1923,9,No,Cancelled
O10385,2023-09-24,WH-002,P76724,Automotive,42,295.05,Air,1727,5,No,On-Time
O10386,2023-12-21,WH-004,P43606,Automotive,24,472.43,Air,338,10,Yes,On-Time
O10387,2023-05-12,WH-001,P16911,Apparel,20,289.2,Road,1136,4,Yes,Cancelled
O10388,2023-11-10,WH-010,P52034,Furniture,49,338.19,Air,1236,8,Yes,Cancelled
O10389,2023-07-02,WH-003,P63526,Furniture,23,40.25,Sea,667,11,No,On-Time
O10390,2023-12-03,WH-008,P99047,Apparel,4,206.4,Sea,1413,14,No,Delayed
O10391,2023-09-28,WH-001,P37417,Furniture,16,489.93,Road,1370,10,Yes,Delayed
O10392,2023-02-03,WH-004,P57184,Furniture,50,335.7,Rail,795,15,Yes,On-Time
O10393,2023-01-19,WH-010,P60344,Apparel,42,10.5,Road,1239,8,No,On-Time
O10394,2023-11-01,WH-002,P66022,Electronics,22,115.59,Sea,1724,7,No,On-Time
O10395,2023-11-11,WH-002,P33843,Automotive,4,130.03,Sea,149,9,Yes,On-Time
O10396,2023-10-07,WH-002,P37327,Furniture,19,36.37,Road,597,4,No,Cancelled
O10397,2023-02-07,WH-008,P29976,Groceries,30,66.73,Air,1848,9,No,Delayed
O10398,2023-01-05,WH-001,P55508,Apparel,26,87.51,Road,987,4,Yes,Delayed
O10399,2023-04-27,WH-010,P93594,Furniture,36,20.58,Sea,293,2,Yes,On-Time
O10400,2023-07-01,WH-007,P85255,Automotive,48,484.58,Road,1723,14,Yes,On-Time
O10401,2023-05-09,WH-001,P83469,Toys,50,485.21,Sea,1957,12,No,Cancelled
O10402,2023-01-02,WH-010,P40602,Electronics,2,289.31,Road,219,8,Yes,Delayed
O10403,2023-08-03,WH-006,P93254,Apparel,29,326.38,Rail,1884,5,Yes,Cancelled
O10404,2023-01-11,WH-010,P71519,Groceries,8,14.95,Road,201,8,Yes,Delayed
O10405,2023-02-04,WH-001,P54689,Toys,40,372.55,Road,1316,6,Yes,Cancelled
O10406,2023-11-20,WH-004,P78201,Apparel,39,246.36,Rail,1291,10,Yes,On-Time
O10407,2023-08-09,WH-007,P44375,Furniture,36,168.72,Road,291,15,No,Cancelled
O10408,2023-02-10,WH-006,P94465,Automotive,29,191.45,Sea,1775,3,No,Delayed
O10409,2023-12-21,WH-003,P44352,Toys,6,177.98,Air,941,2,No,On-Time
O10410,2023-12-03,WH-009,P46652,Automotive,37,126.44,Sea,537,1,No,Cancelled
O10411,2023-08-16,WH-003,P23835,Furniture,7,216.18,Air,592,9,No,Cancelled
O10412,2023-07-15,WH-005,P42216,Automotive,33,147.24,Road,369,14,No,Cancelled
O10413,2023-02-04,WH-009,P32662,Furniture,24,493.51,Rail,1942,11,Yes,Cancelled
O10414,2023-12-21,WH-010,P13158,Furniture,35,345.88,Sea,1233,4,No,Delayed
O10415,2023-07-29,WH-005,P87154,Groceries,18,440.95,Rail,1605,10,No,Delayed
O10416,2023-06-24,WH-006,P69551,Toys,14,104.26,Sea,1830,6,No,Cancelled
O10417,2023-10-09,WH-009,P59969,Toys,45,32.59,Road,1988,4,No,Cancelled
O10418,2023-10-02,WH-002,P67689,Furniture,40,192.08,Road,1960,6,No,Cancelled
O10419,2023-08-01,WH-009,P52257,Automotive,7,338.42,Air,1573,12,Yes,On-Time
O10420,2023-11-17,WH-004,P72526,Furniture,47,126.04,Road,1686,1,Yes,Cancelled
O10421,2023-01-02,WH-004,P56045,Electronics,19,13.45,Rail,245,15,Yes,Delayed
O10422,2023-04-07,WH-006,P40775,Toys,22,286.18,Rail,512,11,No,Cancelled
O10423,2023-11-23,WH-001,P15106,Automotive,10,489.8,Road,1746,3,Yes,On-Time
O10424,2023-04-02,WH-007,P23274,Furniture,2,295.66,Road,803,5,Yes,On-Time
O10425,2023-06-16,WH-004,P35124,Toys,18,6.71,Sea,73,12,No,On-Time
O10426,2023-05-03,WH-004,P48537,Electronics,24,280.42,Rail,707,8,Yes,Delayed
O10427,2023-10-31,WH-008,P52345,Furniture,16,85.28,Sea,423,3,Yes,Cancelled
O10428,2023-05-07,WH-007,P41030,Furniture,23,70.81,Road,1704,9,Yes,On-Time
O10429,2023-10-11,WH-008,P83568,Furniture,25,450.71,Sea,1171,10,No,Delayed
O10430,2023-02-13,WH-004,P88528,Automotive,8,335.1,Road,1086,3,Yes,Delayed
O10431,2023-06-17,WH-001,P86039,Automotive,39,65.74,Rail,961,1,Yes,Cancelled
O10432,2023-01-10,WH-006,P71835,Apparel,9,138.55,Air,1244,11,No,On-Time
O10433,2023-05-30,WH-002,P16346,Electronics,35,402.91,Road,1254,11,No,Cancelled
O10434,2023-03-24,WH-007,P84829,Automotive,5,163.5,Rail,1424,7,Yes,Cancelled
O10435,2023-04-18,WH-010,P39944,Electronics,21,289.8,Road,1610,14,No,On-Time
O10436,2023-06-09,WH-005,P19635,Apparel,17,123.05,Air,782,10,No,On-Time
O10437,2023-08-27,WH-005,P53961,Apparel,31,482.73,Road,593,9,Yes,Delayed
O10438,2023-04-28,WH-005,P11635,Automotive,17,235.22,Sea,105,13,Yes,Delayed
O10439,2023-06-09,WH-008,P61651,Automotive,11,298.57,Rail,736,6,Yes,Cancelled
O10440,2023-12-10,WH-005,P99155,Apparel,33,405.94,Sea,1919,6,Yes,Delayed
O10441,2023-11-04,WH-006,P90175,Automotive,11,220.57,Rail,1794,14,Yes,Cancelled
O10442,2023-04-20,WH-006,P38879,Groceries,22,446.39,Road,96,3,Yes,Delayed
O10443,2023-10-23,WH-007,P97558,Automotive,47,484.97,Rail,1420,4,Yes,Delayed
O10444,2023-09-26,WH-010,P16183,Apparel,45,483.8,Air,1241,4,No,Delayed
O10445,2023-07-26,WH-007,P90175,Electronics,27,415.32,Air,917,2,Yes,Delayed
O10446,2023-09-13,WH-003,P73652,Groceries,16,376.82,Rail,766,12,No,Cancelled
O10447,2023-01-11,WH-007,P49872,Furniture,4,311.68,Rail,1422,5,No,Delayed
O10448,2023-04-01,WH-002,P20503,Electronics,35,370.9,Road,1622,9,Yes,Cancelled
O10449,2023-12-26,WH-003,P57720,Toys,17,143.14,Air,1084,9,Yes,On-Time
O10450,2023-02-03,WH-010,P24092,Toys,19,371.26,Road,123,14,No,Delayed
O10451,2023-08-11,WH-001,P36613,Apparel,20,213.44,Road,1726,3,Yes,Delayed
O10452,2023-05-16,WH-004,P30988,Automotive,13,482.64,Air,324,14,Yes,Delayed
O10453,2023-01-02,WH-007,P41296,Automotive,1,183.46,Road,1742,1,No,On-Time
O10454,2023-03-10,WH-008,P93668,Automotive,39,443.72,Sea,683,9,Yes,Delayed
O10455,2023-07-22,WH-008,P89503,Toys,23,389.17,Sea,222,5,No,Cancelled
O10456,2023-07-22,WH-002,P42943,Electronics,8,400.45,Rail,1722,10,No,On-Time
O10457,2023-11-19,WH-008,P64264,Apparel,48,277.96,Sea,1996,12,No,Cancelled
O10458,2023-05-27,WH-008,P48306,Groceries,44,27.58,Rail,1860,2,No,Cancelled
O10459,2023-01-05,WH-003,P33654,Furniture,20,383.83,Sea,1397,14,Yes,Cancelled
O10460,2023-05-15,WH-007,P32136,Electronics,30,387.32,Rail,106,8,Yes,Delayed
O10461,2023-04-15,WH-008,P79403,Electronics,1,449.08,Sea,1341,13,Yes,On-Time
O10462,2023-04-05,WH-009,P38430,Furniture,30,168.7,Rail,563,14,No,Delayed
O10463,2023-07-30,WH-004,P60675,Groceries,5,234.72,Air,1400,6,No,Cancelled
O10464,2023-09-09,WH-008,P91810,Automotive,42,32.6,Road,994,9,No,Delayed
O10465,2023-11-10,WH-002,P29989,Toys,19,301.36,Rail,1091,4,Yes,On-Time
O10466,2023-11-10,WH-001,P28259,Automotive,7,210.11,Air,318,9,Yes,Delayed
O10467,2023-04-09,WH-007,P43637,Electronics,10,425.24,Air,1147,4,No,Cancelled
O10468,2023-07-26,WH-001,P97293,Groceries,23,39.34,Road,1939,12,Yes,Cancelled
O10469,2023-10-09,WH-005,P63847,Groceries,49,84.77,Air,864,6,Yes,Delayed
O10470,2023-08-08,WH-005,P92901,Groceries,18,484.04,Road,53,8,No,On-Time
O10471,2023-12-17,WH-006,P87377,Furniture,35,143.08,Sea,675,4,Yes,Delayed
O10472,2023-08-19,WH-002,P96149,Toys,28,73.53,Rail,53,12,Yes,Delayed
O10473,2023-09-03,WH-006,P99674,Groceries,30,386.61,Road,1300,11,No,On-Time
O10474,2023-12-12,WH-010,P36670,Electronics,22,400.61,Rail,1691,5,Yes,Delayed
O10475,2023-03-06,WH-009,P58466,Groceries,16,222.48,Road,1700,15,Yes,On-Time
O10476,2023-02-05,WH-010,P75499,Automotive,8,206.58,Road,1861,1,No,Cancelled
O10477,2023-11-25,WH-001,P85307,Toys,4,429.58,Sea,1857,8,Yes,On-Time
O10478,2023-01-06,WH-009,P62754,Toys,12,290.74,Road,1987,10,No,Delayed
O10479,2023-12-20,WH-004,P19820,Toys,39,319.2,Air,627,7,No,Cancelled
O10480,2023-03-13,WH-003,P28467,Toys,4,373.25,Air,1712,12,Yes,On-Time
O10481,2023-06-16,WH-006,P68718,Automotive,1,132.14,Air,308,12,Yes,Delayed
O10482,2023-04-04,WH-002,P93253,Groceries,36,128.54,Sea,1957,7,Yes,Cancelled
O10483,2023-06-18,WH-001,P84015,Furniture,15,210.6,Sea,1424,4,Yes,Cancelled
O10484,2023-06-14,WH-003,P75940,Apparel,28,249.24,Rail,457,4,No,Cancelled
O10485,2023-02-23,WH-009,P92695,Furniture,3,347.21,Sea,1861,7,No,Delayed
O10486,2023-01-16,WH-005,P76368,Apparel,48,218.68,Road,1951,13,Yes,On-Time
O10487,2023-10-17,WH-005,P81464,Toys,29,60.58,Sea,285,3,Yes,On-Time
O10488,2023-01-28,WH-007,P79502,Apparel,22,213.79,Air,1710,4,Yes,On-Time
O10489,2023-12-22,WH-010,P71269,Electronics,5,332.78,Rail,430,4,No,On-Time
O10490,2023-01-28,WH-002,P73123,Apparel,32,129.99,Road,1443,5,Yes,Cancelled
O10491,2023-10-24,WH-008,P26743,Furniture,46,126.92,Air,798,9,No,Cancelled
O10492,2023-06-01,WH-005,P95755,Apparel,24,362.39,Road,94,13,Yes,Delayed
O10493,2023-11-09,WH-007,P90844,Furniture,22,162.53,Road,175,1,Yes,On-Time
O10494,2023-03-04,WH-005,P43670,Groceries,45,498.45,Road,196,9,Yes,Cancelled
O10495,2023-03-14,WH-009,P16150,Automotive,45,199.04,Air,749,12,Yes,Delayed
O10496,2023-07-19,WH-006,P51364,Groceries,44,115.33,Rail,1289,1,Yes,On-Time
O10497,2023-01-04,WH-002,P15873,Furniture,21,242.96,Sea,1795,3,No,Delayed
O10498,2023-05-31,WH-005,P69487,Automotive,20,13.23,Road,1912,3,No,Cancelled
O10499,2023-12-11,WH-010,P28585,Automotive,38,187.98,Road,989,6,No,On-Time
O10500,2023-10-14,WH-004,P13442,Toys,6,46.13,Road,1283,10,No,On-Time
O10501,2023-09-28,WH-009,P85180,Furniture,33,163.32,Air,1804,3,No,Cancelled
O10502,2023-08-07,WH-002,P10202,Apparel,40,412.09,Sea,1005,2,No,Delayed
O10503,2023-09-12,WH-009,P41173,Toys,23,341.34,Road,1385,15,No,Delayed
O10504,2023-07-14,WH-009,P68259,Apparel,19,102.51,Rail,1364,11,Yes,Cancelled
O10505,2023-07-16,WH-006,P16019,Furniture,19,470.5,Air,588,8,Yes,Cancelled
O10506,2023-05-21,WH-010,P25156,Furniture,25,435.82,Road,878,14,Yes,Delayed
O10507,2023-10-01,WH-001,P11961,Apparel,18,179.09,Sea,992,7,No,Cancelled
O10508,2023-01-27,WH-010,P48516,Furniture,11,93.83,Rail,1503,12,Yes,Delayed
O10509,2023-11-04,WH-004,P71866,Groceries,27,169.02,Sea,1985,2,Yes,Cancelled
O10510,2023-12-07,WH-006,P96416,Toys,9,75.96,Sea,245,15,No,On-Time
O10511,2023-01-24,WH-005,P67538,Automotive,12,177.04,Air,286,15,Yes,Delayed
O10512,2023-07-13,WH-003,P37570,Electronics,50,129.79,Air,1981,15,Yes,On-Time
O10513,2023-02-13,WH-004,P51286,Groceries,14,61.9,Sea,1564,10,Yes,On-Time
O10514,2023-11-01,WH-004,P86563,Apparel,25,285.76,Sea,1094,12,No,Cancelled
O10515,2023-08-17,WH-002,P80226,Groceries,44,142.73,Air,1927,7,Yes,Cancelled
O10516,2023-08-01,WH-004,P83043,Apparel,32,259.06,Rail,93,6,Yes,Cancelled
O10517,2023-08-13,WH-010,P12344,Groceries,1,444.78,Rail,1214,3,No,On-Time
O10518,2023-07-24,WH-005,P38361,Furniture,15,196.98,Road,863,15,Yes,Delayed
O10519,2023-12-15,WH-008,P79641,Toys,21,161.49,Sea,474,7,Yes,On-Time
O10520,2023-03-24,WH-001,P38884,Furniture,37,456.82,Road,1384,3,Yes,Cancelled
O10521,2023-03-21,WH-003,P96395,Automotive,3,240.57,Sea,1563,15,Yes,Cancelled
O10522,2023-01-08,WH-003,P30003,Automotive,2,273.08,Rail,1009,8,No,On-Time
O10523,2023-05-04,WH-001,P38315,Groceries,47,235.75,Rail,521,12,No,Cancelled
O10524,2023-09-22,WH-010,P20004,Apparel,17,445.98,Rail,313,13,No,Cancelled
O10525,2023-10-17,WH-007,P98233,Furniture,29,34.63,Sea,519,12,No,On-Time
O10526,2023-11-24,WH-006,P63071,Apparel,23,215.01,Air,815,6,No,Delayed
O10527,2023-04-21,WH-006,P33624,Furniture,20,167.86,Road,528,13,No,Cancelled
O10528,2023-10-26,WH-001,P70480,Groceries,26,62.48,Road,1305,7,No,Delayed
O10529,2023-09-18,WH-005,P73061,Automotive,2,342.9,Road,1926,7,No,Delayed
O10530,2023-12-08,WH-001,P49553,Toys,21,140.36,Road,1830,7,No,Delayed
O10531,2023-04-17,WH-007,P61776,Apparel,10,313.76,Air,1331,3,No,Cancelled
O10532,2023-01-01,WH-001,P33656,Automotive,41,14.66,Road,1930,4,No,On-Time
O10533,2023-07-02,WH-003,P22725,Groceries,50,99.27,Road,964,9,No,Delayed
O10534,2023-05-18,WH-002,P96554,Groceries,7,31.05,Air,551,1,No,Cancelled
O10535,2023-04-04,WH-005,P91987,Automotive,45,384.41,Air,1191,11,Yes,Cancelled
O10536,2023-02-15,WH-007,P62247,Electronics,18,268.24,Sea,211,11,No,Cancelled
O10537,2023-12-20,WH-002,P89404,Apparel,19,459.99,Road,855,8,No,Delayed
O10538,2023-05-02,WH-006,P77831,Groceries,34,361.73,Rail,723,12,No,Delayed
O10539,2023-10-05,WH-002,P96997,Apparel,16,229.09,Rail,435,9,Yes,Delayed
O10540,2023-06-13,WH-007,P48417,Groceries,5,99.21,Rail,1286,15,Yes,Delayed
O10541,2023-11-02,WH-004,P92248,Groceries,48,23.13,Road,1470,8,No,Cancelled
O10542,2023-10-19,WH-003,P45582,Groceries,7,56.93,Air,1010,4,No,Cancelled
O10543,2023-05-25,WH-002,P11053,Apparel,42,329.12,Rail,835,8,Yes,Cancelled
O10544,2023-10-18,WH-003,P52061,Toys,1,297.1,Air,1143,7,Yes,Delayed
O10545,2023-12-22,WH-001,P42058,Apparel,17,291.12,Air,543,6,No,Cancelled
O10546,2023-10-08,WH-007,P97112,Furniture,19,302.71,Road,1689,11,Yes,On-Time
O10547,2023-07-08,WH-002,P65096,Toys,16,428.12,Road,1565,5,No,Delayed
O10548,2023-10-27,WH-001,P81550,Apparel,7,489.67,Road,248,1,No,Delayed
O10549,2023-05-22,WH-010,P76284,Electronics,39,264.57,Sea,1211,5,No,Cancelled
O10550,2023-11-25,WH-003,P17103,Apparel,37,134.7,Road,1139,11,Yes,Cancelled
O10551,2023-01-28,WH-006,P92197,Groceries,20,81.55,Rail,1073,13,No,Delayed
O10552,2023-10-16,WH-001,P68795,Toys,24,152.13,Road,998,7,No,On-Time
O10553,2023-08-13,WH-003,P57087,Toys,50,145.95,Road,1624,9,No,On-Time
O10554,2023-08-08,WH-010,P63563,Groceries,12,223.41,Air,1618,9,Yes,Cancelled
O10555,2023-01-03,WH-001,P11150,Automotive,21,291.35,Rail,1525,12,No,On-Time
O10556,2023-04-05,WH-005,P50398,Automotive,14,168.46,Road,1748,14,Yes,Cancelled
O10557,2023-12-04,WH-006,P88622,Apparel,40,244.67,Rail,329,6,No,Cancelled
O10558,2023-01-06,WH-003,P95972,Furniture,39,235.39,Sea,371,15,No,Delayed
O10559,2023-01-09,WH-001,P73198,Furniture,50,282.01,Rail,1859,12,No,On-Time
O10560,2023-04-29,WH-009,P19353,Automotive,30,457.01,Air,1886,4,No,On-Time
O10561,2023-12-24,WH-008,P94381,Automotive,2,87.2,Rail,764,5,No,On-Time
O10562,2024-01-01,WH-010,P34634,Toys,48,333.82,Road,77,10,Yes,Delayed
O10563,2023-06-12,WH-004,P52240,Electronics,5,248.21,Rail,1040,10,Yes,On-Time
O10564,2023-05-05,WH-001,P46917,Automotive,6,329.3,Road,1831,4,No,Cancelled
O10565,2023-02-06,WH-005,P22326,Furniture,21,327.35,Sea,864,12,No,Delayed
O10566,2023-03-21,WH-009,P92088,Toys,5,216.32,Sea,1155,1,Yes,On-Time
O10567,2023-04-28,WH-002,P91581,Toys,43,244.87,Rail,1188,11,Yes,Cancelled
O10568,2023-07-31,WH-009,P35625,Electronics,24,199.4,Air,1649,4,No,On-Time
O10569,2023-09-30,WH-008,P74648,Groceries,15,462.04,Air,1154,14,Yes,On-Time
O10570,2023-07-08,WH-001,P30806,Automotive,50,423.55,Sea,1044,3,Yes,On-Time
O10571,2023-04-13,WH-010,P22083,Groceries,37,103.81,Sea,668,6,Yes,Cancelled
O10572,2023-04-03,WH-008,P82841,Toys,31,399.08,Air,1681,11,Yes,On-Time
O10573,2023-07-30,WH-006,P91347,Apparel,36,219.17,Road,476,14,No,On-Time
O10574,2023-07-15,WH-008,P16631,Apparel,26,479.69,Sea,777,9,Yes,Cancelled
O10575,2023-07-17,WH-006,P33458,Electronics,19,403.9,Road,536,5,Yes,On-Time
O10576,2023-01-01,WH-007,P62143,Automotive,17,202.75,Rail,695,11,Yes,On-Time
O10577,2023-10-22,WH-003,P70446,Furniture,48,232.75,Road,702,14,Yes,On-Time
O10578,2023-07-22,WH-010,P26592,Toys,5,469.83,Road,912,1,No,Delayed
O10579,2023-09-01,WH-005,P57403,Furniture,25,448.01,Sea,672,12,Yes,Cancelled
O10580,2023-07-14,WH-001,P83532,Groceries,34,303.21,Road,399,13,No,On-Time
O10581,2023-11-21,WH-003,P87220,Toys,19,402.97,Air,1882,7,No,Delayed
O10582,2023-08-25,WH-010,P55961,Toys,12,304.42,Sea,1992,3,No,On-Time
O10583,2023-12-04,WH-009,P69004,Furniture,45,166.18,Rail,1235,15,No,On-Time
O10584,2023-11-27,WH-008,P52750,Automotive,37,403.99,Rail,441,14,No,Delayed
O10585,2023-02-21,WH-004,P92100,Toys,41,173.91,Road,127,7,Yes,On-Time
